438,338,2,0
196,239,0,43
412,312,2,0
304,254,1,0
346,296,1,0
203,273,0,70
354,304,1,0
304,305,0,1
442,342,2,0
292,242,1,0
435,335,2,0
347,297,1,0
442,342,2,0
207,250,0,43
329,329,0,0
326,276,1,0
320,335,0,15
-7,123,0,130
340,290,1,0
371,321,1,0
415,315,2,0
435,335,2,0
344,294,1,0
372,322,1,0
372,322,1,0
377,327,1,0
435,335,2,0
278,304,0,26
438,338,2,0
388,288,2,0
331,281,1,0
438,338,2,0
349,299,1,0
27,146,0,119
379,329,1,0
286,236,1,0
388,338,1,0
310,260,1,0
435,335,2,0
438,338,2,0
339,289,1,0
360,310,1,0
438,338,2,0
451,351,2,0
451,351,2,0
435,335,2,0
451,351,2,0
338,288,1,0
123,130,0,7
49,166,0,117
227,245,0,18
91,193,0,102
-28,105,0,133
438,338,2,0
140,226,0,86
374,324,1,0
167,221,0,54
385,335,1,0
348,298,1,0
344,294,1,0
401,351,1,0
197,247,0,50
451,351,2,0
338,288,1,0
346,296,1,0
186,241,0,55
376,276,2,0
72,158,0,86
355,305,1,0
298,248,1,0
319,269,1,0
366,316,1,0
289,239,1,0
357,307,1,0
176,219,0,43
320,270,1,0
436,336,2,0
372,322,1,0
348,298,1,0
438,338,2,0
-27,106,0,133
438,338,2,0
280,319,0,39
62,175,0,113
440,340,2,0
260,210,1,0
140,213,0,73
304,305,0,1
157,178,0,21
354,304,1,0
438,338,2,0
28,116,0,88
428,328,2,0
335,285,1,0
384,334,1,0
13,133,0,120
356,306,1,0
338,288,1,0
321,271,1,0
331,281,1,0
438,338,2,0
396,296,2,0
131,207,0,76
369,319,1,0
340,290,1,0
266,216,1,0
361,311,1,0
321,271,1,0
415,315,2,0
305,306,0,1
299,249,1,0
320,270,1,0
193,143,1,0
332,282,1,0
262,288,0,26
378,328,1,0
388,338,1,0
276,310,0,34
388,338,1,0
366,316,1,0
-26,107,0,133
437,337,2,0
401,351,1,0
374,274,2,0
269,295,0,26
355,305,1,0
422,322,2,0
352,302,1,0
261,287,0,26
245,276,0,31
310,210,2,0
324,274,1,0
348,298,1,0
379,329,1,0
365,315,1,0
-1,129,0,130
114,156,0,42
73,178,0,105
397,297,2,0
351,301,1,0
351,301,1,0
438,338,2,0
331,281,1,0
301,305,0,4
302,252,1,0
363,313,1,0
438,338,2,0
438,338,2,0
357,307,1,0
236,270,0,34
379,329,1,0
343,293,1,0
299,249,1,0
334,284,1,0
131,218,0,87
363,313,1,0
350,300,1,0
207,228,0,21
351,301,1,0
311,261,1,0
364,314,1,0
333,283,1,0
327,277,1,0
339,289,1,0
438,338,2,0
451,351,2,0
438,338,2,0
345,295,1,0
157,207,0,50
369,319,1,0
438,338,2,0
8,120,0,112
413,313,2,0
316,266,1,0
438,338,2,0
224,265,0,41
395,295,2,0
348,298,1,0
326,276,1,0
435,335,2,0
351,301,1,0
424,324,2,0
438,338,2,0
191,231,0,40
438,338,2,0
414,314,2,0
228,265,0,37
156,234,0,78
310,260,1,0
335,285,1,0
424,324,2,0
385,335,1,0
269,219,1,0
338,288,1,0
338,288,1,0
325,275,1,0
353,303,1,0
353,303,1,0
354,304,1,0
438,338,2,0
140,209,0,69
379,329,1,0
-50,91,0,141
388,338,1,0
349,299,1,0
345,295,1,0
372,322,1,0
-49,92,0,141
125,210,0,85
16,129,0,113
132,155,0,23
360,310,1,0
338,288,1,0
132,217,0,85
-32,101,0,133
4,87,0,83
339,289,1,0
72,177,0,105
438,338,2,0
397,297,2,0
112,202,0,90
451,351,2,0
438,338,2,0
385,335,1,0
36,155,0,119
363,313,1,0
435,335,2,0
359,309,1,0
394,294,2,0
331,281,1,0
438,338,2,0
299,249,1,0
336,286,1,0
388,338,1,0
401,351,1,0
356,306,1,0
435,335,2,0
451,351,2,0
372,322,1,0
378,328,1,0
155,243,0,88
349,299,1,0
-27,94,0,121
56,168,0,112
115,192,0,77
368,318,1,0
-20,112,0,132
360,310,1,0
438,338,2,0
438,338,2,0
374,324,1,0
284,234,1,0
327,277,1,0
366,316,1,0
366,316,1,0
451,351,2,0
401,301,2,0
323,273,1,0
359,309,1,0
355,305,1,0
349,299,1,0
438,338,2,0
438,338,2,0
438,338,2,0
295,245,1,0
422,322,2,0
53,131,0,78
435,335,2,0
357,307,1,0
438,338,2,0
361,311,1,0
331,281,1,0
217,261,0,44
148,226,0,78
361,311,1,0
412,312,2,0
-34,99,0,133
307,257,1,0
256,269,0,13
451,351,2,0
355,305,1,0
438,338,2,0
436,336,2,0
242,284,0,42
262,212,1,0
348,298,1,0
258,285,0,27
321,271,1,0
392,292,2,0
435,335,2,0
-21,111,0,132
451,351,2,0
423,323,2,0
451,351,2,0
396,296,2,0
318,268,1,0
364,314,1,0
331,281,1,0
304,254,1,0
344,294,1,0
246,196,1,0
401,351,1,0
411,311,2,0
438,338,2,0
404,304,2,0
362,312,1,0
338,288,1,0
372,322,1,0
351,301,1,0
357,307,1,0
297,247,1,0
-46,94,0,140
245,284,0,39
-28,105,0,133
338,288,1,0
401,351,1,0
363,313,1,0
260,307,0,47
313,263,1,0
375,325,1,0
376,326,1,0
435,335,2,0
425,325,2,0
379,329,1,0
438,338,2,0
413,313,2,0
338,288,1,0
362,312,1,0
401,351,1,0
438,338,2,0
373,323,1,0
313,263,1,0
340,290,1,0
342,292,1,0
438,338,2,0
438,338,2,0
360,310,1,0
349,299,1,0
372,322,1,0
341,291,1,0
451,351,2,0
355,305,1,0
388,288,2,0
358,308,1,0
183,228,0,45
205,254,0,49
340,290,1,0
388,338,1,0
438,338,2,0
438,338,2,0
181,267,0,86
64,162,0,98
-23,110,0,133
349,299,1,0
41,159,0,118
451,351,2,0
438,338,2,0
362,312,1,0
354,304,1,0
323,273,1,0
316,266,1,0
134,206,0,72
351,301,1,0
360,260,2,0
388,338,1,0
134,220,0,86
424,324,2,0
396,296,2,0
-33,100,0,133
320,270,1,0
-58,84,0,142
286,236,1,0
351,301,1,0
420,320,2,0
189,239,0,50
351,301,1,0
351,301,1,0
343,293,1,0
342,292,1,0
331,281,1,0
427,327,2,0
412,312,2,0
325,275,1,0
422,322,2,0
422,322,2,0
191,243,0,52
318,268,1,0
115,206,0,91
361,311,1,0
251,278,0,27
132,203,0,71
343,293,1,0
372,322,1,0
-7,123,0,130
152,201,0,49
309,259,1,0
411,311,2,0
371,321,1,0
388,338,1,0
323,273,1,0
438,338,2,0
438,338,2,0
321,271,1,0
438,338,2,0
332,282,1,0
372,322,1,0
437,337,2,0
361,311,1,0
307,322,0,15
341,291,1,0
376,326,1,0
303,253,1,0
201,254,0,53
-66,71,0,137
224,279,0,55
361,311,1,0
369,319,1,0
143,228,0,85
451,351,2,0
379,329,1,0
427,327,2,0
438,338,2,0
274,283,0,9
338,288,1,0
410,310,2,0
115,202,0,87
344,294,1,0
451,351,2,0
343,293,1,0
316,266,1,0
323,273,1,0
451,351,2,0
238,276,0,38
40,157,0,117
261,211,1,0
377,327,1,0
204,256,0,52
72,177,0,105
351,301,1,0
435,335,2,0
331,281,1,0
264,214,1,0
401,351,1,0
438,338,2,0
351,301,1,0
415,315,2,0
