435,335,2,0
370,320,1,0
438,338,2,0
320,270,1,0
257,299,0,42
342,292,1,0
377,327,1,0
351,301,1,0
-7,123,0,130
363,313,1,0
438,338,2,0
223,227,0,4
356,306,1,0
331,281,1,0
307,257,1,0
267,273,0,6
374,324,1,0
415,315,2,0
438,338,2,0
262,212,1,0
201,252,0,51
191,235,0,44
435,335,2,0
451,351,2,0
357,307,1,0
336,286,1,0
333,283,1,0
316,266,1,0
356,306,1,0
375,325,1,0
255,266,0,11
-46,94,0,140
422,322,2,0
372,322,1,0
356,306,1,0
451,351,2,0
369,319,1,0
331,281,1,0
435,335,2,0
424,324,2,0
339,289,1,0
396,296,2,0
50,166,0,116
369,319,1,0
293,243,1,0
122,208,0,86
261,279,0,18
412,312,2,0
388,288,2,0
337,287,1,0
-47,93,0,140
316,266,1,0
385,335,1,0
304,254,1,0
-58,84,0,142
384,334,1,0
413,313,2,0
331,281,1,0
383,283,2,0
364,314,1,0
401,301,2,0
354,304,1,0
323,273,1,0
344,294,1,0
412,312,2,0
435,335,2,0
438,338,2,0
351,301,1,0
438,338,2,0
285,235,1,0
359,309,1,0
441,341,2,0
427,327,2,0
235,272,0,37
438,338,2,0
320,270,1,0
388,338,1,0
372,322,1,0
301,251,1,0
355,305,1,0
410,310,2,0
262,285,0,23
338,288,1,0
451,351,2,0
323,273,1,0
354,304,1,0
351,301,1,0
437,337,2,0
373,323,1,0
409,309,2,0
372,322,1,0
267,298,0,31
435,335,2,0
379,329,1,0
396,296,2,0
298,248,1,0
-46,94,0,140
372,322,1,0
357,307,1,0
384,334,1,0
351,301,1,0
-17,94,0,111
349,299,1,0
349,299,1,0
329,279,1,0
316,266,1,0
363,313,1,0
438,338,2,0
438,338,2,0
337,287,1,0
207,234,0,27
377,277,2,0
411,311,2,0
365,315,1,0
428,328,2,0
393,343,1,0
357,307,1,0
379,329,1,0
60,169,0,109
301,306,0,5
351,301,1,0
438,338,2,0
293,293,0,0
298,248,1,0
289,315,0,26
376,326,1,0
374,324,1,0
451,351,2,0
345,295,1,0
346,296,1,0
439,339,2,0
438,338,2,0
283,319,0,36
338,288,1,0
118,200,0,82
435,335,2,0
318,268,1,0
264,291,0,27
387,287,2,0
451,351,2,0
318,268,1,0
438,338,2,0
345,295,1,0
245,257,0,12
235,277,0,42
354,304,1,0
353,303,1,0
438,338,2,0
269,298,0,29
397,297,2,0
356,306,1,0
395,295,2,0
435,335,2,0
109,181,0,72
294,244,1,0
435,335,2,0
438,338,2,0
351,301,1,0
401,351,1,0
324,274,1,0
435,335,2,0
388,338,1,0
400,300,2,0
337,287,1,0
319,269,1,0
354,304,1,0
356,306,1,0
126,208,0,82
400,300,2,0
261,288,0,27
438,338,2,0
348,298,1,0
451,351,2,0
281,231,1,0
372,322,1,0
379,329,1,0
358,308,1,0
-17,115,0,132
372,322,1,0
321,271,1,0
273,289,0,16
438,338,2,0
280,313,0,33
357,307,1,0
343,293,1,0
338,288,1,0
438,338,2,0
376,326,1,0
314,264,1,0
-25,108,0,133
451,351,2,0
41,159,0,118
242,281,0,39
371,271,2,0
351,301,1,0
273,223,1,0
379,329,1,0
354,304,1,0
384,334,1,0
331,281,1,0
255,272,0,17
438,338,2,0
-10,120,0,130
436,336,2,0
438,338,2,0
266,307,0,41
438,338,2,0
297,298,0,1
422,322,2,0
349,299,1,0
331,281,1,0
438,338,2,0
356,306,1,0
-63,79,0,142
451,351,2,0
351,301,1,0
372,322,1,0
438,338,2,0
200,285,0,85
415,315,2,0
250,282,0,32
316,266,1,0
438,338,2,0
-47,94,0,141
351,301,1,0
395,345,1,0
379,329,1,0
337,287,1,0
423,323,2,0
438,338,2,0
54,156,0,102
386,336,1,0
325,275,1,0
338,288,1,0
438,338,2,0
438,338,2,0
323,273,1,0
237,260,0,23
438,338,2,0
438,338,2,0
451,351,2,0
403,303,2,0
438,338,2,0
438,338,2,0
351,301,1,0
438,338,2,0
451,351,2,0
299,249,1,0
359,309,1,0
344,294,1,0
286,294,0,8
435,335,2,0
316,266,1,0
316,266,1,0
379,329,1,0
354,304,1,0
334,284,1,0
349,299,1,0
347,297,1,0
275,315,0,40
392,342,1,0
411,311,2,0
451,351,2,0
216,262,0,46
331,281,1,0
27,146,0,119
296,246,1,0
26,96,0,70
377,327,1,0
351,301,1,0
409,309,2,0
343,293,1,0
346,296,1,0
388,338,1,0
348,298,1,0
438,338,2,0
331,281,1,0
388,338,1,0
401,301,2,0
379,329,1,0
-17,103,0,120
263,213,1,0
438,338,2,0
141,210,0,69
363,313,1,0
435,335,2,0
451,351,2,0
451,351,2,0
438,338,2,0
331,281,1,0
326,276,1,0
351,301,1,0
360,310,1,0
296,322,0,26
451,351,2,0
284,313,0,29
451,351,2,0
47,165,0,118
111,186,0,75
304,254,1,0
344,294,1,0
351,301,1,0
276,292,0,16
297,247,1,0
276,226,1,0
292,242,1,0
461,353,2,8
435,335,2,0
425,325,2,0
438,338,2,0
198,244,0,46
212,162,1,0
372,322,1,0
451,351,2,0
-23,94,0,117
355,305,1,0
358,308,1,0
444,344,2,0
344,294,1,0
438,338,2,0
414,314,2,0
-30,103,0,133
349,299,1,0
428,328,2,0
365,315,1,0
331,281,1,0
111,202,0,91
373,323,1,0
358,308,1,0
316,266,1,0
307,257,1,0
435,335,2,0
372,322,1,0
438,338,2,0
347,297,1,0
366,316,1,0
362,312,1,0
451,351,2,0
131,216,0,85
422,322,2,0
397,347,1,0
451,351,2,0
414,314,2,0
438,338,2,0
438,338,2,0
435,335,2,0
357,307,1,0
310,210,2,0
385,335,1,0
351,301,1,0
436,336,2,0
350,300,1,0
300,250,1,0
94,201,0,107
451,351,2,0
331,281,1,0
435,335,2,0
375,325,1,0
438,338,2,0
414,314,2,0
365,315,1,0
155,238,0,83
362,312,1,0
350,300,1,0
78,184,0,106
