68,150,0,82
436,336,2,0
36,155,0,119
438,338,2,0
415,315,2,0
394,294,2,0
357,307,1,0
373,323,1,0
346,296,1,0
226,265,0,39
415,315,2,0
-49,91,0,140
338,288,1,0
13,105,0,92
41,144,0,103
-10,92,0,102
388,338,1,0
351,301,1,0
438,338,2,0
8,115,0,107
396,296,2,0
294,298,0,4
-59,83,0,142
401,351,1,0
334,284,1,0
330,280,1,0
437,337,2,0
435,335,2,0
435,335,2,0
327,277,1,0
354,304,1,0
428,328,2,0
379,329,1,0
360,310,1,0
462,353,2,9
207,234,0,27
317,324,0,7
118,201,0,83
336,286,1,0
432,332,2,0
251,259,0,8
415,315,2,0
438,338,2,0
337,349,0,12
299,324,0,25
-37,96,0,133
451,351,2,0
27,146,0,119
401,351,1,0
331,281,1,0
361,311,1,0
438,338,2,0
299,249,1,0
379,329,1,0
386,286,2,0
344,294,1,0
294,244,1,0
428,328,2,0
415,315,2,0
347,297,1,0
367,317,1,0
291,296,0,5
438,338,2,0
438,338,2,0
431,331,2,0
352,302,1,0
299,249,1,0
451,351,2,0
-52,89,0,141
125,216,0,91
-10,120,0,130
333,283,1,0
388,338,1,0
372,322,1,0
248,307,0,59
229,252,0,23
361,311,1,0
372,322,1,0
348,298,1,0
438,338,2,0
374,324,1,0
351,301,1,0
420,320,2,0
343,243,2,0
379,329,1,0
205,266,0,61
351,301,1,0
51,166,0,115
451,351,2,0
225,229,0,4
120,206,0,86
122,208,0,86
381,331,1,0
438,338,2,0
411,311,2,0
436,336,2,0
422,322,2,0
-1,94,0,95
372,322,1,0
348,298,1,0
326,276,1,0
411,311,2,0
355,305,1,0
438,338,2,0
440,340,2,0
365,315,1,0
372,322,1,0
377,277,2,0
404,304,2,0
435,335,2,0
349,299,1,0
299,249,1,0
367,317,1,0
358,308,1,0
348,298,1,0
346,296,1,0
388,338,1,0
354,304,1,0
451,351,2,0
428,328,2,0
394,344,1,0
438,338,2,0
435,335,2,0
438,338,2,0
345,295,1,0
36,155,0,119
438,338,2,0
336,286,1,0
298,248,1,0
372,322,1,0
438,338,2,0
361,311,1,0
232,281,0,49
372,322,1,0
-47,93,0,140
442,342,2,0
438,338,2,0
441,341,2,0
401,351,1,0
451,351,2,0
381,281,2,0
435,335,2,0
355,305,1,0
438,338,2,0
423,323,2,0
315,265,1,0
374,324,1,0
331,281,1,0
454,353,2,1
363,313,1,0
347,297,1,0
359,309,1,0
341,291,1,0
372,322,1,0
333,283,1,0
-8,122,0,130
245,286,0,41
338,288,1,0
331,281,1,0
48,166,0,118
372,322,1,0
438,338,2,0
326,276,1,0
-31,102,0,133
358,308,1,0
316,266,1,0
381,281,2,0
264,301,0,37
378,328,1,0
438,338,2,0
451,351,2,0
338,288,1,0
307,257,1,0
359,309,1,0
374,324,1,0
248,281,0,33
345,295,1,0
316,266,1,0
237,271,0,34
303,304,0,1
436,336,2,0
259,296,0,37
438,338,2,0
331,281,1,0
363,313,1,0
363,313,1,0
241,290,0,49
-46,94,0,140
438,338,2,0
-27,106,0,133
352,302,1,0
331,281,1,0
361,311,1,0
240,190,1,0
41,155,0,114
288,238,1,0
-46,94,0,140
-57,85,0,142
422,322,2,0
331,281,1,0
307,257,1,0
400,300,2,0
401,351,1,0
344,294,1,0
338,288,1,0
344,294,1,0
91,194,0,103
451,351,2,0
329,340,0,11
435,335,2,0
396,296,2,0
372,322,1,0
438,338,2,0
351,301,1,0
349,299,1,0
435,335,2,0
86,189,0,103
438,338,2,0
33,148,0,115
322,272,1,0
438,338,2,0
323,273,1,0
360,310,1,0
360,310,1,0
371,321,1,0
435,335,2,0
438,338,2,0
344,294,1,0
451,351,2,0
438,338,2,0
372,322,1,0
451,351,2,0
349,299,1,0
451,351,2,0
438,338,2,0
-27,106,0,133
435,335,2,0
442,342,2,0
331,281,1,0
39,157,0,118
438,338,2,0
291,241,1,0
210,226,0,16
429,329,2,0
351,301,1,0
281,231,1,0
345,295,1,0
-47,94,0,141
169,241,0,72
363,313,1,0
328,278,1,0
388,338,1,0
216,263,0,47
435,335,2,0
379,329,1,0
451,351,2,0
438,338,2,0
195,281,0,86
297,247,1,0
307,322,0,15
358,308,1,0
329,279,1,0
438,338,2,0
240,278,0,38
344,294,1,0
438,338,2,0
233,277,0,44
331,281,1,0
316,266,1,0
396,296,2,0
395,295,2,0
435,335,2,0
435,335,2,0
374,324,1,0
362,312,1,0
429,329,2,0
341,291,1,0
225,260,0,35
451,351,2,0
280,230,1,0
438,338,2,0
379,329,1,0
132,219,0,87
438,338,2,0
361,311,1,0
350,300,1,0
195,262,0,67
288,238,1,0
351,301,1,0
264,268,0,4
-28,105,0,133
435,335,2,0
438,338,2,0
373,323,1,0
375,325,1,0
-48,92,0,140
354,304,1,0
297,247,1,0
388,338,1,0
382,332,1,0
438,338,2,0
310,260,1,0
281,231,1,0
265,298,0,33
169,230,0,61
415,315,2,0
331,281,1,0
325,275,1,0
451,351,2,0
23,94,0,71
234,269,0,35
346,350,0,4
231,241,0,10
299,249,1,0
438,338,2,0
343,293,1,0
403,303,2,0
404,304,2,0
360,310,1,0
303,253,1,0
392,342,1,0
361,311,1,0
438,338,2,0
326,334,0,8
372,322,1,0
451,351,2,0
362,312,1,0
406,306,2,0
338,288,1,0
399,299,2,0
438,338,2,0
372,322,1,0
438,338,2,0
365,315,1,0
386,336,1,0
415,315,2,0
382,332,1,0
451,351,2,0
-61,81,0,142
358,308,1,0
368,318,1,0
438,338,2,0
-43,86,0,129
394,294,2,0
-28,105,0,133
94,201,0,107
331,281,1,0
66,150,0,84
384,334,1,0
186,272,0,86
337,287,1,0
354,304,1,0
411,311,2,0
318,268,1,0
364,314,1,0
119,199,0,80
202,220,0,18
320,270,1,0
338,288,1,0
229,258,0,29
438,338,2,0
377,277,2,0
246,251,0,5
285,235,1,0
388,338,1,0
322,272,1,0
374,324,1,0
428,328,2,0
451,351,2,0
451,351,2,0
451,351,2,0
413,313,2,0
-11,119,0,130
350,300,1,0
351,301,1,0
451,351,2,0
338,288,1,0
438,338,2,0
350,300,1,0
356,306,1,0
442,342,2,0
437,337,2,0
356,306,1,0
451,351,2,0
277,282,0,5
329,279,1,0
432,332,2,0
367,317,1,0
272,306,0,34
52,137,0,85
281,231,1,0
372,322,1,0
388,338,1,0
288,238,1,0
440,340,2,0
435,335,2,0
356,306,1,0
338,288,1,0
-31,94,0,125
401,301,2,0
403,303,2,0
36,102,0,66
325,275,1,0
416,316,2,0
192,217,0,25
260,210,1,0
337,287,1,0
-52,89,0,141
325,275,1,0
451,351,2,0
301,251,1,0
411,311,2,0
340,290,1,0
435,335,2,0
369,319,1,0
429,329,2,0
438,338,2,0
17,130,0,113
-31,94,0,125
284,288,0,4
372,322,1,0
372,322,1,0
357,307,1,0
385,335,1,0
435,335,2,0
314,264,1,0
435,335,2,0
300,250,1,0
347,297,1,0
438,338,2,0
135,235,0,100
345,295,1,0
257,207,1,0
438,338,2,0
53,166,0,113
337,287,1,0
422,322,2,0
183,219,0,36
136,222,0,86
207,253,0,46
438,338,2,0
372,322,1,0
451,351,2,0
411,311,2,0
133,218,0,85
401,301,2,0
428,328,2,0
348,298,1,0
385,335,1,0
438,338,2,0
287,314,0,27
438,338,2,0
427,327,2,0
277,227,1,0
262,212,1,0
438,338,2,0
251,269,0,18
347,297,1,0
362,312,1,0
394,294,2,0
264,214,1,0
341,291,1,0
348,298,1,0
419,319,2,0
350,300,1,0
422,322,2,0
356,306,1,0
259,292,0,33
349,299,1,0
71,176,0,105
329,279,1,0
451,351,2,0
141,208,0,67
363,313,1,0
256,206,1,0
-46,94,0,140
438,338,2,0
158,241,0,83
301,201,2,0
315,265,1,0
420,320,2,0
356,306,1,0
68,164,0,96
338,288,1,0
77,182,0,105
385,335,1,0
412,312,2,0
256,259,0,3
437,337,2,0
438,338,2,0
360,310,1,0
362,312,1,0
379,329,1,0
361,311,1,0
438,338,2,0
312,262,1,0
324,274,1,0
435,335,2,0
352,302,1,0
-46,94,0,140
413,313,2,0
-51,90,0,141
325,275,1,0
331,281,1,0
344,294,1,0
451,351,2,0
382,332,1,0
351,301,1,0
312,262,1,0
259,209,1,0
64,177,0,113
438,338,2,0
396,296,2,0
388,338,1,0
379,329,1,0
111,202,0,91
309,322,0,13
422,322,2,0
357,307,1,0
351,301,1,0
438,338,2,0
351,301,1,0
-8,109,0,117
451,351,2,0
248,288,0,40
348,298,1,0
442,342,2,0
372,322,1,0
451,351,2,0
411,311,2,0
351,301,1,0
222,247,0,25
388,338,1,0
335,285,1,0
437,337,2,0
311,261,1,0
184,269,0,85
175,227,0,52
385,335,1,0
360,310,1,0
437,337,2,0
325,275,1,0
438,338,2,0
230,265,0,35
322,272,1,0
372,322,1,0
389,289,2,0
451,351,2,0
396,296,2,0
429,329,2,0
354,304,1,0
438,338,2,0
365,315,1,0
351,301,1,0
318,268,1,0
438,338,2,0
347,297,1,0
422,322,2,0
372,322,1,0
-3,91,0,94
372,272,2,0
315,265,1,0
316,266,1,0
438,338,2,0
438,338,2,0
349,299,1,0
351,301,1,0
331,281,1,0
258,208,1,0
428,328,2,0
353,303,1,0
372,322,1,0
383,333,1,0
372,322,1,0
348,298,1,0
437,337,2,0
341,291,1,0
331,281,1,0
429,329,2,0
441,341,2,0
400,350,1,0
264,301,0,37
370,320,1,0
388,338,1,0
356,306,1,0
438,338,2,0
401,301,2,0
274,294,0,20
404,304,2,0
438,338,2,0
429,329,2,0
372,322,1,0
302,252,1,0
451,351,2,0
438,338,2,0
331,281,1,0
451,351,2,0
111,202,0,91
347,297,1,0
415,315,2,0
396,296,2,0
435,335,2,0
394,294,2,0
435,335,2,0
297,247,1,0
283,233,1,0
362,312,1,0
-3,127,0,130
270,302,0,32
372,322,1,0
415,315,2,0
438,338,2,0
338,288,1,0
427,327,2,0
-46,94,0,140
370,320,1,0
400,300,2,0
411,311,2,0
451,351,2,0
358,308,1,0
357,307,1,0
451,351,2,0
350,300,1,0
374,324,1,0
342,292,1,0
350,300,1,0
276,303,0,27
422,322,2,0
286,287,0,1
256,206,1,0
364,314,1,0
438,338,2,0
339,289,1,0
332,282,1,0
347,297,1,0
451,351,2,0
201,241,0,40
122,204,0,82
438,338,2,0
429,329,2,0
370,320,1,0
251,292,0,41
430,330,2,0
338,288,1,0
451,351,2,0
435,335,2,0
360,310,1,0
52,155,0,103
372,322,1,0
348,298,1,0
337,287,1,0
284,234,1,0
372,322,1,0
438,338,2,0
438,338,2,0
102,160,0,58
442,342,2,0
373,323,1,0
372,322,1,0
137,219,0,82
363,313,1,0
451,351,2,0
323,273,1,0
380,330,1,0
360,310,1,0
399,299,2,0
319,269,1,0
347,297,1,0
321,271,1,0
363,313,1,0
343,293,1,0
438,338,2,0
353,303,1,0
323,273,1,0
331,281,1,0
302,252,1,0
358,308,1,0
363,313,1,0
331,339,0,8
-13,79,0,92
235,185,1,0
381,331,1,0
274,288,0,14
401,351,1,0
372,322,1,0
331,281,1,0
435,335,2,0
438,338,2,0
354,304,1,0
460,353,2,7
451,351,2,0
95,198,0,103
438,338,2,0
376,326,1,0
385,335,1,0
435,335,2,0
333,283,1,0
438,338,2,0
22,106,0,84
396,296,2,0
275,311,0,36
119,205,0,86
411,311,2,0
440,340,2,0
361,311,1,0
345,295,1,0
438,338,2,0
438,338,2,0
438,338,2,0
410,310,2,0
-17,115,0,132
376,326,1,0
246,273,0,27
361,311,1,0
451,351,2,0
373,323,1,0
296,246,1,0
422,322,2,0
388,288,2,0
396,296,2,0
368,318,1,0
319,269,1,0
355,305,1,0
329,279,1,0
385,335,1,0
54,120,0,66
323,273,1,0
363,313,1,0
-35,94,0,129
451,351,2,0
363,313,1,0
333,283,1,0
172,216,0,44
378,328,1,0
385,335,1,0
437,337,2,0
50,166,0,116
357,307,1,0
302,252,1,0
372,322,1,0
94,201,0,107
142,219,0,77
271,285,0,14
310,260,1,0
438,338,2,0
352,302,1,0
359,309,1,0
309,259,1,0
274,297,0,23
363,313,1,0
412,312,2,0
438,338,2,0
438,338,2,0
388,338,1,0
245,285,0,40
284,234,1,0
338,288,1,0
451,351,2,0
422,322,2,0
352,302,1,0
162,202,0,40
438,338,2,0
304,254,1,0
351,301,1,0
363,313,1,0
331,281,1,0
316,266,1,0
281,231,1,0
342,292,1,0
460,353,2,7
351,301,1,0
397,297,2,0
351,301,1,0
396,296,2,0
219,260,0,41
401,351,1,0
348,298,1,0
435,335,2,0
435,335,2,0
305,255,1,0
189,267,0,78
366,316,1,0
331,281,1,0
361,311,1,0
361,311,1,0
172,220,0,48
326,276,1,0
362,312,1,0
297,247,1,0
211,227,0,16
438,338,2,0
324,274,1,0
438,338,2,0
355,305,1,0
438,338,2,0
388,338,1,0
438,338,2,0
438,338,2,0
205,224,0,19
436,336,2,0
397,297,2,0
364,314,1,0
438,338,2,0
349,299,1,0
373,323,1,0
204,154,1,0
360,310,1,0
429,329,2,0
379,329,1,0
372,322,1,0
316,266,1,0
451,351,2,0
442,342,2,0
345,295,1,0
363,313,1,0
438,338,2,0
47,130,0,83
357,307,1,0
331,281,1,0
422,322,2,0
258,208,1,0
281,290,0,9
382,332,1,0
438,338,2,0
401,351,1,0
350,300,1,0
438,338,2,0
429,329,2,0
451,351,2,0
394,294,2,0
268,307,0,39
29,142,0,113
429,329,2,0
213,269,0,56
28,135,0,107
438,338,2,0
308,258,1,0
451,351,2,0
438,338,2,0
388,338,1,0
400,300,2,0
351,301,1,0
331,281,1,0
395,295,2,0
325,275,1,0
364,314,1,0
435,335,2,0
372,322,1,0
451,351,2,0
365,315,1,0
315,265,1,0
262,305,0,43
260,210,1,0
451,351,2,0
230,271,0,41
356,306,1,0
238,279,0,41
373,323,1,0
324,274,1,0
279,229,1,0
236,243,0,7
401,351,1,0
388,288,2,0
385,335,1,0
438,338,2,0
392,342,1,0
374,324,1,0
361,311,1,0
352,302,1,0
288,238,1,0
362,312,1,0
370,270,2,0
370,270,2,0
438,338,2,0
436,336,2,0
351,301,1,0
361,311,1,0
351,301,1,0
438,338,2,0
441,341,2,0
271,221,1,0
305,255,1,0
-48,93,0,141
442,342,2,0
438,338,2,0
351,301,1,0
354,304,1,0
331,281,1,0
438,338,2,0
363,313,1,0
451,351,2,0
345,295,1,0
311,261,1,0
435,335,2,0
438,338,2,0
422,322,2,0
200,271,0,71
289,239,1,0
451,351,2,0
368,318,1,0
234,290,0,56
346,296,1,0
298,299,0,1
102,145,0,43
370,320,1,0
373,323,1,0
438,338,2,0
357,307,1,0
354,304,1,0
332,282,1,0
351,301,1,0
309,259,1,0
321,271,1,0
126,212,0,86
438,338,2,0
356,306,1,0
171,175,0,4
356,306,1,0
358,308,1,0
377,327,1,0
451,351,2,0
438,338,2,0
354,304,1,0
302,328,0,26
441,341,2,0
378,328,1,0
438,338,2,0
401,301,2,0
353,303,1,0
294,244,1,0
388,338,1,0
347,297,1,0
438,338,2,0
414,314,2,0
435,335,2,0
401,351,1,0
331,281,1,0
292,242,1,0
82,141,0,59
344,294,1,0
137,223,0,86
451,351,2,0
385,335,1,0
281,231,1,0
327,277,1,0
361,311,1,0
255,288,0,33
79,184,0,105
438,338,2,0
275,281,0,6
125,175,0,50
442,342,2,0
217,246,0,29
214,251,0,37
411,311,2,0
350,300,1,0
345,295,1,0
401,351,1,0
438,338,2,0
335,285,1,0
372,322,1,0
355,305,1,0
438,338,2,0
411,311,2,0
19,133,0,114
377,327,1,0
357,307,1,0
339,289,1,0
316,266,1,0
219,263,0,44
344,294,1,0
438,338,2,0
438,338,2,0
338,288,1,0
414,314,2,0
253,277,0,24
325,275,1,0
351,301,1,0
359,309,1,0
342,292,1,0
400,300,2,0
401,351,1,0
354,304,1,0
331,281,1,0
328,278,1,0
411,311,2,0
275,225,1,0
369,319,1,0
401,351,1,0
435,335,2,0
-17,115,0,132
438,338,2,0
289,239,1,0
379,329,1,0
424,324,2,0
325,275,1,0
12,132,0,120
348,298,1,0
388,338,1,0
343,293,1,0
331,281,1,0
438,338,2,0
451,351,2,0
388,338,1,0
438,338,2,0
320,270,1,0
227,276,0,49
367,317,1,0
316,266,1,0
305,255,1,0
414,314,2,0
-26,107,0,133
282,332,0,50
438,338,2,0
325,275,1,0
398,348,1,0
379,329,1,0
366,316,1,0
377,327,1,0
234,271,0,37
214,276,0,62
401,351,1,0
-47,79,0,126
334,284,1,0
401,301,2,0
400,300,2,0
330,280,1,0
438,338,2,0
410,310,2,0
424,324,2,0
435,335,2,0
438,338,2,0
139,225,0,86
438,338,2,0
401,351,1,0
432,332,2,0
396,296,2,0
347,297,1,0
396,296,2,0
366,316,1,0
344,294,1,0
331,281,1,0
348,298,1,0
451,351,2,0
438,338,2,0
279,284,0,5
286,325,0,39
388,338,1,0
438,338,2,0
451,351,2,0
64,126,0,62
435,335,2,0
451,351,2,0
351,301,1,0
411,311,2,0
347,297,1,0
321,271,1,0
366,316,1,0
222,254,0,32
414,314,2,0
401,351,1,0
347,297,1,0
304,313,0,9
297,247,1,0
438,338,2,0
341,291,1,0
362,312,1,0
438,338,2,0
172,228,0,56
347,297,1,0
247,197,1,0
331,281,1,0
180,242,0,62
290,294,0,4
388,338,1,0
438,338,2,0
438,338,2,0
437,337,2,0
437,337,2,0
412,312,2,0
348,298,1,0
339,289,1,0
346,296,1,0
346,296,1,0
350,300,1,0
